22359,5130
22826,6029
21501,6013
22295,5274
21452,5823
21914,4848
22720,6188
21393,5599
22705,6461
22826,6030
21914,4868
22645,5316
22462,5105
22249,5291
21501,6015
21575,5638
21348,5665
21393,5717
23061,6057
22645,5356
21816,4823
21931,6349
21282,5563
21501,6016
22295,5275
21914,4871
21393,5718
21452,6247
21348,5666
21282,5564
21494,5223
22295,5297
21931,6350
21816,4824
21501,6017
21452,6248
22019,5711
22547,5745
21348,5667
21501,6018
21393,5719
22082,5583
21931,6351
23082,5998
21338,5666
22445,6215
22019,5712
21393,5720
21501,6019
22503,5653
21452,6249
21348,5668
21338,5667
23082,5999
21393,6281
22544,5745
21931,6352
22082,5584
21501,6020
22030,5759
22616,6585
22293,5275
21338,5668
21452,6250
22105,5960
21758,6104
22441,6194
22451,5455
21540,6166
23082,6002
21931,6353
22195,5393
21758,6174
22441,6195
21501,6021
22503,5654
22105,5961
22616,6586
22293,5276
23082,6003
22451,5456
21914,4879
22303,5559
22441,6196
21758,6175
22503,5655
22858,5684
22115,6141
21501,6104
22105,5962
22441,6197
22740,5165
22164,5404
21914,4880
22082,5588
22295,5421
21763,4837
22082,5589
22451,5457
22516,5435
21824,6123
21501,6105
22301,5429
22428,5696
22516,5436
22164,5405
22115,6142
21763,4838
22019,5972
21824,6124
21501,6108
21370,5385
22105,6158
22115,6143
21824,6125
21501,6109
22164,5406
22082,5590
22462,5255
21370,5386
22105,6159
22965,5761
21824,6126
23059,6057
21370,5388
21336,5669
22115,6144
21763,4934
22061,5057
21501,6110
21733,5480
21824,6127
22457,5311
21336,5670
21494,5284
21974,5119
22115,6145
21733,5509
21370,5389
21501,6111
22407,5142
21476,5808
22061,5058
22714,6143
22115,6146
21824,6128
21468,5374
21370,5390
21501,6112
22650,5887
21339,5666
21494,5285
21893,4777
21733,5510
21975,5117
22723,5089
21824,6130
22674,5195
22714,6144
22115,6147
21476,5809
21799,5707
22734,5600
21370,5391
21975,5118
21807,5746
22795,6517
21501,6113
22723,5090
21893,4778
21733,5696
22295,5431
21824,6131
22082,5599
21501,6125
21370,5392
22323,5137
22115,6148
22195,5609
21975,5119
22723,5091
21476,5810
23090,6062
21893,4779
21460,5483
22249,5479
21824,6132
22872,5501
22115,6149
21501,6126
22532,5360
23090,6063
22795,6523
22457,5501
22851,5741
22516,5672
21642,5688
21824,6161
21370,5398
22723,5092
22249,5480
22650,5904
22182,5401
22795,6524
21893,4780
22334,5621
22516,5673
21824,6162
21476,5811
21370,5399
22061,5394
22650,5905
22182,5402
22407,5313
21680,5292
21370,5400
22195,5617
22061,5592
22195,5618
22532,5442
21680,5293
21824,6165
21476,5812
22457,5519
22650,5906
22950,5804
21733,5847
22323,5296
22532,5443
21476,5813
22195,5620
22061,5593
22594,6460
21807,6014
21824,6166
21733,5848
22991,5937
21807,6015
22544,6146
21824,6205
21476,6210
22293,5431
22826,6509
22323,5297
21733,5849
23090,6221
22308,5268
22594,6464
22826,6510
21565,4916
22723,5456
22323,5298
21807,6016
22872,5612
21476,6211
22991,5938
22723,5457
22950,5808
21565,5253
21824,6206
21799,5723
21476,6212
21733,5850
22396,5148
22308,5269
22323,5299
22517,5381
22295,5441
22950,5825
21694,6262
21807,6017
21404,6272
21733,5851
22323,5300
22295,5442
22286,6452
22293,5437
21824,6207
22462,5502
22740,5610
21733,5852
22308,5316
21587,5600
21460,5682
22428,6175
21824,6208
21468,5810
21733,5853
21807,6021
22323,5301
22950,5826
22308,5317
21384,5455
22295,5443
21404,6273
22734,5838
22323,5302
21468,5811
22293,5438
21807,6022
21460,5683
22428,6176
21404,6274
22517,5436
22396,5307
21733,5854
21384,5456
21824,6209
22293,5439
22526,5441
22082,5655
21468,6216
22323,5303
22295,5447
21460,5684
22396,5308
22645,6369
21733,5855
22428,6177
21859,5674
21468,6217
22645,6374
22293,5440
22295,5448
21460,5751
22428,6262
21384,5615
22789,5103
22323,5304
22723,5591
21460,5753
22645,6375
22526,5442
21217,5492
21468,6218
22293,5441
21384,5616
21914,6066
22428,6263
21807,6040
22789,5104
21460,5754
21566,5490
22723,5594
21384,5617
22645,6376
21460,5755
21217,5493
22293,5442
21914,6067
21799,5765
22650,6406
22650,6407
22503,6166
22414,6161
21807,6113
21468,6220
22645,6377
21384,5618
21468,6221
21217,5494
22293,5443
21716,5984
21893,5676
21460,5756
22414,6172
21807,6114
21799,5776
21914,6068
22293,5444
22503,6167
21384,5619
21217,5495
21460,5814
22650,6408
22594,6539
21893,5677
21468,6222
22414,6173
22645,6393
22293,5448
21914,6079
22414,6174
21384,5620
22503,6301
21460,5815
22562,5283
22360,5442
21468,6223
22645,6394
21974,6294
21384,5621
22503,6303
21460,5816
22503,6304
21370,5655
21217,5505
22833,5600
22517,5673
21384,5622
22562,5284
22218,6302
21460,6237
22950,5998
21914,6080
22645,6401
22503,6305
22789,5283
22414,6175
22833,5601
21384,6281
21468,6224
22562,5285
21460,6238
22789,5284
22503,6306
22517,5674
21370,5656
21494,5613
22414,6176
21716,6256
22950,5999
22947,5523
22562,5286
21271,5372
21384,6282
21716,6257
22517,5675
21914,6081
22414,6177
22503,6307
21217,5506
22717,5097
21733,5940
21384,6283
22503,6308
22950,6000
21494,5614
22359,5442
21816,5743
22061,6222
21384,6284
22503,6309
21217,5507
21975,6293
21914,6084
22061,6223
21384,6285
22359,5443
21763,5506
21975,6294
22851,5942
22950,6001
22833,5612
21217,5508
21763,5507
22562,5466
22124,4684
22503,6310
21914,6085
22359,5444
22061,6224
21859,6235
21763,5508
22562,5469
22950,6002
22330,5831
21217,5509
21984,5345
21914,6086
22124,4685
22295,5551
21859,6236
22559,5703
21891,4768
21997,4800
21763,5513
21271,5444
22950,6003
22330,5833
22516,6146
21914,6092
22947,5544
22833,5618
21217,5510
22907,6085
22330,5840
22562,5472
21494,5631
22950,6004
21914,6093
22907,6086
22562,5473
21891,4769
21891,4770
21733,5981
22833,5619
22330,5841
22124,5014
22717,5454
21891,4776
21816,6112
22516,6363
21271,5572
22562,5474
22981,5742
21442,5612
22717,5455
22950,6005
22559,5709
21914,6170
22351,5129
22562,5475
23017,5492
21271,5573
21891,4777
21411,5436
22623,5743
21816,6113
22950,6006
22674,5560
22731,5598
21565,5586
21411,5437
21914,6171
22559,5710
21566,5607
21442,5659
21526,6278
21997,5128
21271,5574
22562,5476
22351,5130
22674,5561
22717,5575
21816,6114
21442,5660
22562,5477
22351,5131
22295,5570
21615,5792
21893,6240
21395,5453
21914,6172
22049,5069
22351,5135
22559,5711
22731,5599
22965,6125
21442,5823
21816,6197
23040,5760
22562,5478
22049,5070
21442,5824
21893,6241
22526,5692
22351,5136
21494,5786
21395,5596
22000,4800
22559,5732
21914,6173
21350,5669
22562,5498
21442,6249
21565,5609
22351,5137
21914,6174
21457,5480
22559,5733
21411,5568
21494,5787
22562,5499
21350,5670
21395,5597
21434,5419
21434,5420
21494,5788
22351,5138
21984,6284
21442,6250
21293,5352
22818,6560
21914,6175
21411,5569
21494,5831
22049,5403
22524,5440
21689,5288
21293,5353
21434,5428
21442,6251
21984,6285
22524,5441
21411,5570
21763,5830
22049,5404
22070,5045
21914,6181
21689,5289
22293,5600
21395,5711
22308,5518
22517,6109
21494,5832
22461,5920
21411,5571
21763,5831
21442,6252
22555,5493
21984,6286
22249,5958
22555,5507
22070,5046
21494,5833
21914,6182
22947,5803
21997,5204
21689,5290
22950,6124
21395,5712
21565,5616
21411,5572
22049,5405
22555,5508
21566,5616
21395,5713
21494,5834
21914,6183
22000,5128
21411,5574
21984,6287
21442,6554
21861,5779
22950,6125
21984,6288
21566,5617
21565,5618
21395,6281
22677,5549
21689,5291
22124,5137
21347,5666
21494,5836
21799,6017
21914,6193
22958,5519
22559,6141
22840,5356
23032,6059
22000,5129
21411,5575
22677,5550
21689,5293
22254,5180
21914,6194
21799,6018
22254,5181
21395,6282
21566,5618
22082,6172
21494,5837
23032,6060
21293,5455
22517,6145
22351,5257
22626,5642
21914,6223
22559,6142
22677,5557
22070,5189
21799,6019
22833,5798
21293,5462
21914,6224
22559,6143
21680,6244
21861,6235
22632,5368
22281,6613
22082,6173
21494,5840
22517,6146
22840,5358
21494,5860
21871,5710
21799,6023
22677,5563
22734,6483
21861,6236
22351,5258
22082,6174
22559,6147
23033,5282
22677,5564
22923,5603
22559,6148
21861,6237
22526,6115
21494,5861
21799,6024
22881,5685
21914,6321
22559,6149
22840,5359
22632,5528
21434,5450
22352,5127
22351,5260
22623,5867
22352,5128
21494,5862
22555,5532
22000,5166
21861,6238
21914,6322
22965,6490
21293,5510
21457,5685
22101,4737
21763,6176
22351,5262
22352,5129
21799,6026
22965,6491
21494,6142
22070,5379
21899,4793
22740,6440
21457,5745
22468,5210
22497,5435
22352,5131
22351,5336
21733,6243
22340,5139
22740,6441
21293,5511
21494,6143
22366,5121
21799,6031
21457,5746
22947,5826
21713,5977
21733,6244
22101,5034
21899,4794
22070,5380
21494,6144
22366,5123
22352,5132
22947,5827
21713,5979
22833,6004
22923,5611
21899,4795
22070,5381
22343,5132
22101,5035
22352,5134
21293,5512
21457,5747
21713,5980
22524,5691
22923,5612
22562,5701
22991,6572
22833,6005
22662,5201
22555,5614
22468,5245
22366,5124
21494,6145
22623,6213
22352,5135
21713,5982
22662,5202
21733,6245
22626,5875
21457,5748
21293,5513
21680,6260
21799,6064
21457,5749
21494,6146
21854,5591
22512,5435
22923,5613
22840,5615
22833,6008
21713,5983
21409,5575
23077,5990
22662,5203
22462,5920
22366,5125
22555,5615
21733,6246
21494,6147
22991,6573
21680,6261
22923,5614
22532,6116
21799,6065
22559,6153
22366,5126
21854,5592
21457,5814
22562,5702
21703,5220
23040,6025
23077,5991
21293,5517
21891,6241
22468,5254
21494,6148
22366,5127
22923,5615
22532,6117
22562,5703
21799,6073
22991,6574
23077,6004
21293,5518
22555,5616
21891,6242
22359,5561
21494,6149
21457,6239
21409,5586
22947,6006
21799,6074
22308,5562
21680,6263
22877,5610
22881,5912
21293,5519
22109,5030
22559,6157
22958,5817
21799,6076
21293,5520
21916,4867
22799,5599
22532,6118
22723,6144
22947,6007
21713,6256
22101,5257
22881,5913
22109,5031
22512,5543
22799,5600
21293,5525
21916,4868
22497,5637
22346,5132
22562,5709
22351,5392
21293,5526
22674,6039
22958,5818
21799,6077
21916,4872
21239,5483
21644,5311
22346,5133
22881,5914
22396,6155
22352,5256
22562,5731
21713,6555
22070,5565
22958,5819
21799,6078
22497,5638
22343,5276
21239,5484
22512,5544
21703,5365
22881,5915
22352,5257
21293,5527
22412,5313
22717,6144
21799,6085
21470,5809
22512,5545
21293,5534
22881,5916
22214,5504
22352,5258
21771,4835
22532,6148
22340,5279
22412,5314
21799,6086
21372,5385
21409,6251
22343,5277
22346,5134
22340,5280
21771,4836
22352,5259
22958,5840
22632,5841
21411,6252
21372,5386
21409,6252
22991,6600
22343,5278
21293,5535
21372,5394
21293,5536
22609,5034
21470,5810
22532,6149
22346,5135
22352,5260
22214,5507
21799,6087
21411,6253
21771,4837
22340,5281
22632,5842
21851,6226
22343,5279
21409,6253
22346,5136
22361,5127
21771,4838
21899,5678
21997,6266
21372,5395
21799,6088
21411,6266
22340,5282
22214,5508
21293,5537
21470,6214
22512,5666
22037,5079
22351,5498
21687,5292
22833,6502
21409,6268
21997,6267
22361,5128
21851,6227
21637,5195
21372,5396
22037,5080
21411,6267
22340,5283
22512,5667
21470,6215
22632,5844
21687,5293
21409,6269
22833,6503
22352,5341
21799,6091
22555,5710
22840,5639
22308,5594
22632,5849
21851,6228
22000,5701
21293,5538
21997,6268
21372,5397
21411,6268
22340,5284
22361,5129
22532,6364
21899,5679
22407,5884
22366,5261
21799,6092
22816,5300
21293,5562
22833,6507
21508,5227
22361,5130
21997,6269
22555,5711
21582,5143
22664,5195
22101,5375
22366,5262
21799,6093
22407,5885
21851,6229
22346,5257
21293,5563
22769,5133
21799,6094
22816,5301
22101,5376
22609,5473
21916,4976
22361,5131
21508,5228
22609,5474
22769,5134
22555,5736
21871,5779
22816,5302
22000,6264
22101,5377
21799,6096
22367,5120
21434,5602
22632,5857
22769,5137
22562,6146
22816,5303
22000,6265
22101,5378
22301,6425
22559,6229
21799,6097
22816,5304
21871,5782
22346,5268
22308,5633
22632,5861
22562,6150
22340,5377
22769,5138
22149,4989
22367,5121
22301,6426
